SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
41052,simple,"Niple Terminal de Latón de X 3/8"", Foset - 5/16 Pulgadas","<p>Optimiza tus proyectos con <strong>Niple Terminal de Latón de X 3/8"", Foset - 5/16 Pulgadas</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  hidráulico, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Hidráulico,"https://www.truper.com/media/import/imagenes/CLG-416N.jpg, https://www.truper.com/media/import/imagenes/CLG-416N+EI1.jpg, https://www.truper.com/media/import/imagenes/CLG-416N+EM1.jpg, https://www.truper.com/media/import/imagenes/CLG-416N+E1.jpg, https://www.truper.com/media/import/imagenes/CLG-416N+FC1.jpg",20.69,,Medida,5/16 pulg,1.0,1.0,Marca,,1.0,1.0,,,,
47433,simple,"Niple Terminal de Latón de X 3/8"", Foset - 3/8 Pulgadas","<p>Descubre la confiabilidad de <strong>Niple Terminal de Latón de X 3/8"", Foset - 3/8 Pulgadas</strong>. Una solución indispensable dentro de la línea de ferretería  y  hidráulico, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Hidráulico,"https://www.truper.com/media/import/imagenes/CLG-411.jpg, https://www.truper.com/media/import/imagenes/CLG-411+EI1.jpg, https://www.truper.com/media/import/imagenes/CLG-411+EM1.jpg, https://www.truper.com/media/import/imagenes/CLG-411+E1.jpg, https://www.truper.com/media/import/imagenes/CLG-411+FC1.jpg",15.09,,Medida,3/8 pulg,1.0,1.0,Marca,,1.0,1.0,,,,
48790,simple,"Niple de Acero Galvanizado 1-1/2"" Cuerda Corrida, Foset","<p>Optimiza tus proyectos con <strong>Niple de Acero Galvanizado 1-1/2"" Cuerda Corrida, Foset</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  hidráulico, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Hidráulico,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_48790.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CG-475_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CG-475_FC1.jpg",18.97,,,,,,,,,,,,,
27025,simple,"Niple de Acero, Macho-macho, Cuerda 1/4"" Npt, Pretul","<p>El <strong>Niple de Acero, Macho-macho, Cuerda 1/4"" Npt, Pretul</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de ferretería  y  hidráulico, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",FERRETERÍA > Hidráulico,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_27025.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NIPLE-P_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NIPLE-P_FC1.jpg",16.38,,,,,,,,,,,,,
UND24M,simple,Nivel Ant Imp Du Magnetico 24,"<p>El <strong>Nivel Ant Imp Du Magnetico 24</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de ferretería  y  medición y trazo, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",FERRETERÍA > Medición y trazo,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_UND24M.jpg,389.0,,,,,,,,,,,,,
UNI36M,simple,Nivel Ant Imp Magn Aluminio 36,"<p>Optimiza tus proyectos con <strong>Nivel Ant Imp Magn Aluminio 36</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  medición y trazo, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Medición y trazo,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_UNI36M.jpg,397.0,,,,,,,,,,,,,
N24M,simple,Nivel Magnetico Aluminio 24,"<p>Descubre la confiabilidad de <strong>Nivel Magnetico Aluminio 24</strong>. Una solución indispensable dentro de la línea de ferretería  y  medición y trazo, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Medición y trazo,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_N24M.jpg,151.0,,,,,,,,,,,,,
17034,simple,"Nivel Profesional de 18"" con Proteccin de Abs, Truper","<p>Descubre la confiabilidad de <strong>Nivel Profesional de 18"" con Proteccin de Abs, Truper</strong>. Una solución indispensable dentro de la línea de ferretería  y  medición y trazo, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Medición y trazo,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_17034.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NP-18_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NP-18_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NP-18_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NP-18_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NP-18_FC2.jpg",185.34,,,,,,,,,,,,,
11223,simple,"Nivel Torpedo Magntico de 9"" con Cuerpo de Abs, Truper","<p>Optimiza tus proyectos con <strong>Nivel Torpedo Magntico de 9"" con Cuerpo de Abs, Truper</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  medición y trazo, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Medición y trazo,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_11223.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NT-9_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NT-9_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/NT-9_FC2.jpg",92.0,,,,,,,,,,,,,
NBKS0002,simple,Nobreak R-avr 3008 3000va/2400w,"<p>El <strong>Nobreak R-avr 3008 3000va/2400w</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de material eléctrico  y  control y protección, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_NBKS0002.jpg,1591.31,,,,,,,,,,,,,
NBKS0001,simple,Nobreak Ske Gp1000 1000va/600w,"<p>Descubre la confiabilidad de <strong>Nobreak Ske Gp1000 1000va/600w</strong>. Una solución indispensable dentro de la línea de material eléctrico  y  control y protección, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_NBKS0001.jpg,1950.0,,,,,,,,,,,,,
17167,simple,"Pala Cuadrada Tru Pro, Mango Largo de Fibra de Vidrio 48","<p>Optimiza tus proyectos con <strong>Pala Cuadrada Tru Pro, Mango Largo de Fibra de Vidrio 48</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  jardinería, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Jardinería,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_17167.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PCL-F_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PCL-F_FC2.jpg",292.24,,,,,,,,,,,,,
20645,simple,"Pala Escarramn, Mango Madera, Puo ""y"", Pretul","<p>El <strong>Pala Escarramn, Mango Madera, Puo ""y"", Pretul</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de ferretería  y  jardinería, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",FERRETERÍA > Jardinería,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_20645.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PED-P_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PED-P_FC2.jpg",154.31,,,,,,,,,,,,,
17166,simple,"Pala Redonda Tru Pro, Mango Largo de Fibra de Vidrio 48","<p>Descubre la confiabilidad de <strong>Pala Redonda Tru Pro, Mango Largo de Fibra de Vidrio 48</strong>. Una solución indispensable dentro de la línea de ferretería  y  jardinería, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Jardinería,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_17166.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PRL-F_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PRL-F_FC2.jpg",292.24,,,,,,,,,,,,,
22502,simple,"Pala Redonda, Puo ""d"", Mango 28-1/2"", Pretul","<p>Optimiza tus proyectos con <strong>Pala Redonda, Puo ""d"", Mango 28-1/2"", Pretul</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de ferretería  y  jardinería, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",FERRETERÍA > Jardinería,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_22502.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PRD-P_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PRD-P_FC2.jpg",154.31,,,,,,,,,,,,,
49348,simple,"Palanca Frontal Metlica Cromada para Wc, Foset","<p>Descubre la confiabilidad de <strong>Palanca Frontal Metlica Cromada para Wc, Foset</strong>. Una solución indispensable dentro de la línea de ferretería  y  manuales, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_49348.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PW-019_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PW-019_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PW-019_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PW-019_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PW-019_FC1.jpg",28.45,,,,,,,,,,,,,
MEGA0080,simple,Panel 60x60 40W Slim Multivoltaje,"<p>Optimiza tus proyectos con <strong>Panel 60x60 40W Slim Multivoltaje</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de material eléctrico  y  control y protección, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_MEGA0080.png,780.89,,,,,,,,,,,,,
PHIL0007,simple,Panel LED 60W 100-277v Luz Fría Pf Mayor A 90 Irc 57198Z Philco,"<p>Optimiza tus proyectos con <strong>Panel LED 60W 100-277v Luz Fría Pf Mayor A 90 Irc 57198Z Philco</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de iluminación  y  interior, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PHIL0007.png,1969.5,,,,,,,,,,,,,
GE0020,simple,Panel LED 40W 60x120 4000*k Bl2x4g240w840mv,"<p>Descubre la confiabilidad de <strong>Panel LED 40W 60x120 4000*k Bl2x4g240w840mv</strong>. Una solución indispensable dentro de la línea de iluminación  y  interior, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_GE0020.jpg,1985.55,,,,,,,,,,,,,
QOP0068,simple,Panel LED 90W 60x120 6500*k Qopq10-13,"<p>Optimiza tus proyectos con <strong>Panel LED 90W 60x120 6500*k Qopq10-13</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de iluminación  y  interior, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOP0068.png,1380.0,,,,,,,,,,,,,
TECN0065,simple,Panel LED 36W 60x60 4100°k 85-265v Mlpah60x60,"<p>El <strong>Panel LED 36W 60x60 4100°k 85-265v Mlpah60x60</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de iluminación  y  interior, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TECN0065.jpg,651.0,,,,,,,,,,,,,
TECN0066,simple,Panel LED 40W 60x60 Luz Fría 40bkled65mva,"<p>El <strong>Panel LED 40W 60x60 Luz Fría 40bkled65mva</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de iluminación  y  interior, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TECN0066.jpg,333.62,,,,,,,,,,,,,
QOP0066,simple,Panel LED 48W 60x60 6500°k Pq10-11,"<p>Optimiza tus proyectos con <strong>Panel LED 48W 60x60 6500°k Pq10-11</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de iluminación  y  interior, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOP0066.jpg,592.5,,,,,,,,,,,,,
FKSOL12B,simple,Panel LED 12W Empotrado,"<p>Optimiza tus proyectos con <strong>Panel LED 12W Empotrado</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de iluminación  y  interior, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FKSOL12B.jpg,141.6,,,,,,,,,,,,,
MEGA0044,simple,Panel LED 12W Sobreponer Pcl12f,"<p>El <strong>Panel LED 12W Sobreponer Pcl12f</strong> es la elección perfecta para quienes buscan precisión y resistencia. Especialmente diseñado para el sector de iluminación  y  interior, este artículo destaca por su excelente relación calidad-precio y su robustez.</p>
<ul>
    <li><strong>Construcción Sólida:</strong> Soporta las exigencias diarias del trabajo rudo.</li>
    <li><strong>Máxima Eficiencia:</strong> Diseñado ergonómicamente o estructurado para facilitar la tarea del usuario.</li>
    <li><strong>Estándar Industrial:</strong> Cumple con las normativas necesarias para un funcionamiento óptimo y seguro.</li>
</ul>
<p>No dejes la calidad de tus trabajos al azar; confía en componentes fabricados para durar.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_MEGA0044.png,253.18,,,,,,,,,,,,,
PLED21060W,simple,Panel LED Back Lite Empotrar 60W 60x120 4800L,"<p>Optimiza tus proyectos con <strong>Panel LED Back Lite Empotrar 60W 60x120 4800L</strong>, diseñado específicamente para ofrecer la máxima durabilidad y eficiencia. Este producto es fundamental para trabajos de iluminación  y  interior, cumpliendo con los estándares de calidad más exigentes del mercado.</p>
<ul>
    <li><strong>Alto Rendimiento:</strong> Fabricado para resistir el uso continuo y condiciones de trabajo pesado.</li>
    <li><strong>Versatilidad:</strong> Ideal tanto para aplicaciones de nivel profesional como para proyectos de mejora del hogar.</li>
    <li><strong>Fácil Integración:</strong> Su diseño permite una instalación o uso rápido y seguro.</li>
</ul>
<p>Asegura un acabado impecable y resultados confiables en cada tarea.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PLED21060W.jpg,2083.89,,,,,,,,,,,,,
BOOM0004,simple,Panel LED Bco 40W 60x60 Luz Fría Boomer,"<p>Descubre la confiabilidad de <strong>Panel LED Bco 40W 60x60 Luz Fría Boomer</strong>. Una solución indispensable dentro de la línea de iluminación  y  interior, elaborada con materiales de primera calidad para garantizar una larga vida útil y un desempeño superior.</p>
<ul>
    <li><strong>Durabilidad Comprobada:</strong> Materiales seleccionados para evitar el desgaste prematuro.</li>
    <li><strong>Uso Profesional y Doméstico:</strong> Se adapta perfectamente a las exigencias de contratistas y entusiastas del bricolaje.</li>
    <li><strong>Garantía de Calidad:</strong> Supera las pruebas de resistencia para brindar seguridad en tu obra o reparación.</li>
</ul>
<p>Equípate con las mejores herramientas y accesorios para llevar tus proyectos al siguiente nivel.</p>",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_BOOM0004.png,388.05,,,,,,,,,,,,,
