SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
MR16LED6B-BASE,simple,Mr16  Led Luz Blanca,"Mr16 5.5w Led Luz Blanca. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_MR16LED6B-BASE.png,,,Medida,"5.5w, 6w",1,1,Marca,,1,1,,,,
MUF0001-BASE,simple,Mufa,"Mufa 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_MUF0001-BASE.jpg,,,Medida,"1/2 pulg, 1 1/4 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
41052-BASE,simple,"Niple Terminal de Latón de  X 3/8"", Foset","Niple Terminal de Latã³n de 5/16"" X 3/8"", Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CLG-416N.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CLG-416N_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CLG-416N_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CLG-416N_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CLG-416N_FC1.jpg",,,Medida,"5/16 pulg, 3/8 pulg",1,1,Marca,,1,1,,,,
Código,simple,Nombre(prod),"Nombre(prod). Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/04/000000.png,Lista Precios 1     ,,Marca,MARCA,1,1,,,,,,,,
FKSS1265-BASE,simple,Panel Led Slim  (6500k),"Panel Led Slim 12w (6500k). Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FKSS1265-BASE.png,,,Medida,"12w, 9w",1,1,Marca,,1,1,,,,
FKSTRI12-BASE,simple,Panel Led Slim  Tricolor,"Panel Led Slim 12w Tricolor. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/04/000000.png,,,Medida,"12w, 18w",1,1,Marca,,1,1,,,,
FKSF1265-BASE,simple,Panel Led Sobrepuesto  (6500k),"Panel Led Sobrepuesto 12w (6500k). Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FKSF1265-BASE.jpg,,,Medida,"12w, 18w",1,1,Marca,,1,1,,,,
CEME0001-BASE,simple,Pegamento Pvc Litro,"Pegamento Pvc 1/4 Litro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_CEME0001-BASE.jpg,,,Medida,"1/4 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
PERR0005-BASE,simple,Perro Tipo Aleman,"Perro Tipo Aleman 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PERR0005-BASE.jpg,,,Medida,"3/8 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
PIJA0011-BASE,simple,Pija Gota de Agua 8 X,"Pija Gota de Agua 8 X 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PIJA0011-BASE.jpg,,,Medida,"3/4 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
PIPB0037-BASE,simple,Pija P. Broca Estrella Cab Red 8 X,"Pija P. Broca Estrella Cab Red 8 X 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/Tornillo-Punta-de-Broca-producto.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/2 pulg",1,1,Marca,,1,1,,,,
12061-BASE,simple,"Pintura en Aerosol,  Neón, Bote Esbelto","Pintura en Aerosol, Azul Neã³n, Bote Esbelto, 400 Ml. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Albañilería,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/PAF-AZ.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/PAF-AZ_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/PAF-AZ_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/PAF-AZ_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/PAF-AZ_FC1.jpg",,,Medida,400 Ml,1,1,Color,"Azul, Amarillo, Verde",1,1,Marca,,1,1
POAN0001-BASE,simple,Poliducto Anillada  C/guia,"Poliducto Anillada 1/2"" C/guia. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_POAN0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
POLI0001-BASE,simple,Poliducto Naranja,"Poliducto Naranja 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_POLI0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/2 pulg",1,1,Marca,,1,1,,,,
PCA38-BASE,simple,Punta de Caja de Poder con Imán en Pulgadas Hexágono de,"Punta de Caja de Poder con Imán en Pulgadas Hexágono de 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PCA38-BASE.jpg,,,Medida,1/4 pulg,1,1,Marca,,1,1,,,,
REDU0004-BASE,simple,Red Al -1,"Red Al 1 1/4""-1. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_REDU0004-BASE.png,,,Medida,"1 1/4 pulg, 1 1/2 pulg",1,1,Marca,,1,1,,,,
REDU0001-BASE,simple,Red Al -1/2,"Red Al 3/4""-1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_REDU0001-BASE.png,,,Medida,"3/4 pulg, 1 1/4 pulg",1,1,Marca,,1,1,,,,
BOOM0001-BASE,simple,Reflector Bco  6500k 100-240v Boomer,"Reflector Bco 10w 6500k 100-240v Boomer. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Exterior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_BOOM0001-BASE.jpg,,,Medida,"10w, 20w",1,1,Marca,,1,1,,,,
FKSPRO050-BASE,simple,Reflector Led,"Reflector Led 50w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Exterior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FKSPRO050-BASE.jpg,,,Medida,"50w, 100w, 200w",1,1,Marca,,1,1,,,,
12585-BASE,simple,"Rollo de  de Cinta Delimitadora ""peligro"", Truper","Rollo de 305 M de Cinta Delimitadora ""peligro"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-302.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-302_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-302_E2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-302_FC1.jpg",,,Medida,"305 M, 100 M",1,1,Marca,,1,1,,,,
12578-BASE,simple,"Rollo de  de Cinta Delimitadora ""precaución"", Truper","Rollo de 100 M de Cinta Delimitadora ""precauciã³n"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-101.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-101_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-101_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-101_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-101_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-101_FC1.jpg",,,Medida,"100 M, 305 M",1,1,Marca,,1,1,,,,
12579-BASE,simple,"Rollo de  de Cinta Delimitadora ""prohibido"", Truper","Rollo de 305 M de Cinta Delimitadora ""prohibido"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Cintas,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-303.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-303_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-303_E2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CIDE-303_FC1.jpg",,,Medida,"305 M, 100 M",1,1,Marca,,1,1,,,,
RAWE0002-BASE,simple,Tapa Aluminio Contacto  Tr-0414 2t,"Tapa Aluminio Contacto 35.3mm Tr-0414 2t. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_RAWE0002-BASE.png,,,Medida,"35.3mm, 40.3mm",1,1,Marca,,1,1,,,,
TAQU0028-BASE,simple,Taquete Arpon Aa  X 2 3/4,"Taquete Arpon Aa 3/8"" X 2 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TAQU0028-BASE.jpg,,,Medida,"3/8 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
TAQU0033-BASE,simple,Taquete Arpon Aa  X 3 3/4,"Taquete Arpon Aa 1/2"" X 3 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TAQU0033-BASE.png,,,Medida,"1/2 pulg, 5/8 pulg",1,1,Marca,,1,1,,,,
TAQU0002-BASE,simple,Taquete Expansor Z,"Taquete Expansor Z 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TAQU0002-BASE.jpg,,,Medida,"1/4 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
TAQU0072-BASE,simple,Taquete Garra Ag,"Taquete Garra Ag 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TAQU0072-BASE.png,,,Medida,"1/4 pulg, 5/16 pulg, 3/8 pulg",1,1,Marca,,1,1,,,,
TAQU0084-BASE,simple,Taquete Mariposa,"Taquete Mariposa 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TAQU0084-BASE.jpg,,,Medida,"1/4 pulg, 1/8 pulg, 3/16 pulg",1,1,Marca,,1,1,,,,
ZASA0007-BASE,simple,Term Ojo sin Aislar C/corto Cal.,"Term Ojo sin Aislar C/corto Cal. 6 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZASA0007-BASE.png,,,Medida,"6 1/4 pulg, 6 3/8 pulg, 6 1/2 pulg, 4 1/2 pulg",1,1,Marca,,1,1,,,,
TOBI0001-BASE,simple,Tope Cañon Bimetalico Cal,"Tope Caãon Bimetalico Cal 1/0. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TOBI0001-BASE.jpg,,,Medida,"1/0 pulg, 3/0 pulg, 4/0 pulg",1,1,Marca,,1,1,,,,
TOCC0007-BASE,simple,Tope Cañon Corto Cal.,"Tope Caãon Corto Cal. 1/0. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TOCC0007-BASE.jpg,,,Medida,"1/0 pulg, 2/0 pulg, 3/0 pulg, 4/0 pulg",1,1,Marca,,1,1,,,,
TOCL0007-BASE,simple,Tope Cañon Largo Cal,"Tope Caãon Largo Cal 1/0. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/04/000000.png,,,Medida,"1/0 pulg, 2/0 pulg, 3/0 pulg, 4/0 pulg",1,1,Marca,,1,1,,,,
TOBR0002-BASE,simple,Tornillo Bronce Al Silicio  X 1,"Tornillo Bronce Al Silicio 3/8"" X 1. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TOBR0002-BASE.jpg,,,Medida,"3/8 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
TOHE0002-BASE,simple,"Tornillo Cab Hexa  X 1""","Tornillo Cab Hexa 1/4"" X 1"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TOHE0002-BASE.jpg,,,Medida,"1/4 pulg, 5/16 pulg, 3/8 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
TOHE0021-BASE,simple,"Tornillo Cab Hexa  X 2""","Tornillo Cab Hexa 3/8"" X 2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TOHE0021-BASE.jpg,,,Medida,"3/8 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
TOHE0001-BASE,simple,"Tornillo Cab Hexa  X 3/4""","Tornillo Cab Hexa 1/4"" X 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TOHE0001-BASE.jpg,,,Medida,"1/4 pulg, 3/8 pulg",1,1,Marca,,1,1,,,,
57056-BASE,simple,"Trapeador Tipo Mechudo,  con Bastón de 120 Cm, Klintek","Trapeador Tipo Mechudo, 350 G con Bastã³n de 120 Cm, Klintek. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Jardinería,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/MECH-350.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/MECH-350_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/MECH-350_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/MECH-350_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/MECH-350_FC2.jpg",,,Medida,"350 G, 450 G",1,1,Marca,,1,1,,,,
TGCR0001-BASE,simple,Tub Galv C/rosca y Cople,"Tub Galv C/rosca y Cople 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TGCR0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
TGSR0001-BASE,simple,Tub Galv sin Rosca,"Tub Galv sin Rosca 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TGSR0001-BASE.png,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
TUFL0014-BASE,simple,Tubo Fluorescente  6500k T5,"Tubo Fluorescente 14w 6500k T5. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TUFL0014-BASE-scaled.jpg,,,Medida,"14w, 28w, 54w",1,1,Marca,,1,1,,,,
TULI0002-BASE,simple,Tubo Licutite,"Tubo Licutite 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TULI0002-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
TPVC0001-BASE,simple,Tubo Pvc T. Pesado,"Tubo Pvc T. Pesado 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TPVC0001-BASE.png,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
TUZA0001-BASE,simple,Tubo Zapa,"Tubo Zapa 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TUZA0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 3/8 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
TUBR0006-BASE,simple,Tuerca Bronce Al Silicio,"Tuerca Bronce Al Silicio 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TUBR0006-BASE.jpg,,,Medida,"1/4 pulg, 3/8 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
TUHE0001-BASE,simple,Tuerca Hexagonal,"Tuerca Hexagonal 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TUHE0001-BASE.png,,,Medida,"1/4 pulg, 5/16 pulg, 3/8 pulg, 1/2 pulg, 5/8 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
TURE0001-BASE,simple,Tuerca Resorte,"Tuerca Resorte 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TURE0001-BASE.jpg,,,Medida,"1/4 pulg, 3/8 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
45556-BASE,simple,"Tuerca Unión Ppr, Plástica,â , Foset","Tuerca Uniã³n Ppr, Plã¡stica,â 1/2"", Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CV-961.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/CV-961_FC1.jpg",,,Medida,"1/2 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
VARO0008-BASE,simple,Varilla Roscada  X 1mts,"Varilla Roscada 5/16"" X 1mts. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_VARO0008-BASE.png,,,Medida,"5/16 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
VARO0001-BASE,simple,Varilla Roscada  X 3mts,"Varilla Roscada 1/4"" X 3mts. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_VARO0001-BASE.jpg,,,Medida,"1/4 pulg, 5/16 pulg, 3/8 pulg, 5/8 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
ZAAM0001-BASE,simple,Zapata Anillo  Cal 12,"Zapata Anillo Amarillo Cal 12-10 3/16. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZAAM0001-BASE.jpg,,,Medida,"10 3/16 pulg, 10 1/4 pulg, 10 5/16 pulg, 10 3/8 pulg, 10 1/2 pulg",1,1,Color,Amarillo,1,1,Marca,,1,1
ZABI0001-BASE,simple,Zapata Bimetalica 1b Cal. -3/8,"Zapata Bimetalica 1b Cal. 1/0-3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZABI0001-BASE.jpg,,,Medida,"1/0 pulg, 4/0 pulg",1,1,Marca,,1,1,,,,
ZABI0004-BASE,simple,"Zapata Bimetalica 2b Cal. -1/2""","Zapata Bimetalica 2b Cal. 3/0-1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZABI0004-BASE.png,,,Medida,"3/0 pulg, 1/0 pulg",1,1,Marca,,1,1,,,,
ZAME0001-BASE,simple,Zapata Mec Br Cal 4,"Zapata Mec Br Cal 4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZAME0001-BASE.png,,,Medida,1/0 pulg,1,1,Marca,,1,1,,,,
ZACC0015-BASE,simple,"Zapata Ponch C/c 1b Cal. -1/2""","Zapata Ponch C/c 1b Cal. 1/0-1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZACC0015-BASE.jpg,,,Medida,"1/0 pulg, 2/0 pulg, 3/0 pulg",1,1,Marca,,1,1,,,,
ZACC0007-BASE,simple,Zapata Ponch C/c 1b Cal. 4,"Zapata Ponch C/c 1b Cal. 4-3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZACC0007-BASE.jpg,,,Medida,"3/8 pulg, 1/4 pulg",1,1,Marca,,1,1,,,,
ZACC0004-BASE,simple,Zapata Ponch C/c 1b Cal. 6,"Zapata Ponch C/c 1b Cal. 6-3/8"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZACC0004-BASE.jpg,,,Medida,"3/8 pulg, 1/4 pulg",1,1,Marca,,1,1,,,,
ZACC0001-BASE,simple,Zapata Ponch C/c 1b Cal. 8,"Zapata Ponch C/c 1b Cal. 8-3/8"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZACC0001-BASE.jpg,,,Medida,"3/8 pulg, 1/4 pulg",1,1,Marca,,1,1,,,,
ZACL0019-BASE,simple,"Zapata Ponch C/l 1b Cal. -1/2""","Zapata Ponch C/l 1b Cal. 1/0-1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ZACL0019-BASE.jpg,,,Medida,"1/0 pulg, 2/0 pulg, 3/0 pulg",1,1,Marca,,1,1,,,,
